,ans,bll,lf,mas,ga,rmse,DOC,DOI,POC,POI
1409,1.5,0.9,0.7,3.6,1.0,0.3876483254988613,0.5899999999999999,0.6940000000000001,0.42800000000000005,0.3040000000000001
1410,1.5,0.9,0.7,2.8,1.5,0.3885519154405229,0.5800000000000001,0.6859999999999999,0.45000000000000007,0.31200000000000006
1411,1.5,0.9,0.7,3.2,1.5,0.42155296486589366,0.5920000000000001,0.6820000000000003,0.44,0.27199999999999996
1412,1.5,0.9,0.7,3.6,1.5,0.4236936696290935,0.5619999999999999,0.7539999999999999,0.4320000000000001,0.29
1413,1.5,0.9,0.7,2.8,2.0,0.39183046898243495,0.592,0.7539999999999999,0.442,0.3120000000000001
1414,1.5,0.9,0.7,3.2,2.0,0.42173981191631127,0.576,0.7380000000000001,0.3939999999999999,0.276
1415,1.5,0.9,0.7,3.6,2.0,0.5148149635415254,0.5740000000000001,0.7979999999999998,0.3880000000000001,0.198
1416,1.5,0.9,0.9,2.8,0.5,0.3285598017612684,0.5879999999999999,0.5960000000000002,0.42999999999999994,0.39000000000000007
1417,1.5,0.9,0.9,3.2,0.5,0.32751502953666967,0.576,0.6460000000000001,0.44399999999999984,0.38
1418,1.5,0.9,0.9,3.6,0.5,0.332369848598347,0.5880000000000002,0.6440000000000002,0.42200000000000004,0.36199999999999993
1419,1.5,0.9,0.9,2.8,1.0,0.3257721025311886,0.5760000000000001,0.7019999999999998,0.418,0.376
1420,1.5,0.9,0.9,3.2,1.0,0.3651781635458085,0.5760000000000002,0.6700000000000002,0.43199999999999994,0.3320000000000001
1421,1.5,0.9,0.9,3.6,1.0,0.4028700451010498,0.5880000000000001,0.676,0.4,0.282
1422,1.5,0.9,0.9,2.8,1.5,0.37147191778188937,0.5920000000000001,0.7020000000000002,0.414,0.318
1423,1.5,0.9,0.9,3.2,1.5,0.4174632736064827,0.5560000000000002,0.7380000000000001,0.41400000000000003,0.29200000000000004
1424,1.5,0.9,0.9,3.6,1.5,0.4308514145538843,0.556,0.7320000000000002,0.4039999999999999,0.27399999999999997
1425,1.5,0.9,0.9,2.8,2.0,0.4252194749059975,0.604,0.7380000000000002,0.43,0.26800000000000007
1426,1.5,0.9,0.9,3.2,2.0,0.4966765363833181,0.596,0.742,0.41800000000000004,0.19799999999999998
1427,1.5,0.9,0.9,3.6,2.0,0.5050130607870161,0.568,0.8199999999999997,0.38000000000000006,0.21999999999999997
1428,1.5,0.9,1.0,2.8,0.5,0.35310863946527654,0.576,0.6239999999999999,0.4599999999999999,0.36400000000000005
1429,1.5,0.9,1.0,3.2,0.5,0.3375345815077419,0.62,0.6159999999999999,0.4019999999999999,0.35800000000000004
1430,1.5,0.9,1.0,3.6,0.5,0.3471496775064029,0.568,0.6560000000000002,0.4180000000000001,0.3500000000000001
1431,1.5,0.9,1.0,2.8,1.0,0.3456503723622812,0.5579999999999999,0.622,0.41999999999999993,0.3600000000000001
1432,1.5,0.9,1.0,3.2,1.0,0.3600645359039817,0.5539999999999999,0.7119999999999999,0.41800000000000004,0.3520000000000001
1433,1.5,0.9,1.0,3.6,1.0,0.3713736993316459,0.586,0.6859999999999998,0.43000000000000005,0.322
1434,1.5,0.9,1.0,2.8,1.5,0.32879560529283647,0.6199999999999999,0.6800000000000002,0.39800000000000013,0.3520000000000001
1435,1.5,0.9,1.0,3.2,1.5,0.40118946793787436,0.5700000000000001,0.732,0.43000000000000005,0.304
1436,1.5,0.9,1.0,3.6,1.5,0.45925888015991967,0.5760000000000001,0.746,0.43000000000000016,0.24399999999999986
1437,1.5,0.9,1.0,2.8,2.0,0.4087866147128584,0.568,0.7060000000000002,0.414,0.288
1438,1.5,0.9,1.0,3.2,2.0,0.44982194724143854,0.586,0.7699999999999999,0.3780000000000001,0.252
1439,1.5,0.9,1.0,3.6,2.0,0.5145937157149634,0.578,0.8219999999999998,0.4779999999999999,0.21799999999999986
